artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%
2,2155,4,10,16424,0,1508628010,395,66,492,0,13,104,G#,Major,82,80,70,31,0,13,3
1,1888,10,26,25299,6,1695674747,62,0,6498,2,0,104,D#,Minor,59,39,87,1,0,32,6
1,2118,1,10,482,0,202930663,11,56,16,0,0,138,G,Minor,70,61,62,49,0,38,4
2,2127,12,30,3442,34,553786330,44,77,56,10,9,120,G#,Major,75,62,67,30,0,31,18
2,1839,11,19,3216,2,256451882,59,12,52,1,7,164,B,Minor,29,4,78,1,0,30,19
1,1917,11,25,14692,0,520143587,218,30,427,0,0,106,,Major,59,22,52,0,2,29,3
2,1859,10,5,83,0,148531458,11,107,0,0,44,85,A,Major,54,45,51,86,0,5,3
3,2177,5,4,628,1,50112071,9,12,10,0,1,165,C#,Minor,60,56,68,19,0,13,5
1,2079,6,16,5439,0,210213578,62,97,57,0,11,115,E,Minor,52,5,68,13,2,14,5
1,2199,1,7,713,0,40487415,0,2,2,0,0,92,F,Minor,42,59,51,68,0,11,11
1,1908,4,21,898,4,179523410,23,4,13,0,4,126,F#,Minor,92,77,63,11,0,48,39
3,1875,5,26,3749,0,174384383,69,44,121,0,0,101,B,Minor,80,80,67,18,0,9,5
2,2165,12,25,1280,0,105186956,50,8,56,0,0,92,G,Major,86,56,59,5,0,18,7
1,2118,6,8,73,33,27280853,8,169,4,4,35,123,E,Minor,88,48,71,48,0,12,5
1,1915,4,23,255,12,95242646,16,93,9,0,54,141,G#,Major,78,37,89,16,0,17,9
1,1988,6,11,6901,7,1035456388,109,40,169,3,33,163,G#,Major,46,25,31,91,0,14,5
2,2101,6,2,322,5,70705625,17,42,5,0,19,110,A,Major,81,5,32,22,0,12,5
1,2074,3,24,3126,30,194272434,111,64,99,3,710,100,D,Major,81,41,52,29,0,11,6
4,2192,6,10,2317,0,133135941,33,0,28,0,0,114,G,Major,85,14,60,1,0,8,6
2,1930,7,23,59,19,35172291,2,109,4,2,188,120,B,Major,76,74,64,33,1,16,3
1,2188,1,7,1183,0,59527573,1,5,6,0,0,124,A#,Major,72,27,59,36,0,21,3
2,2021,5,18,1116,22,57162734,41,14,49,2,3,91,G#,Major,73,62,62,10,0,11,22
1,2085,7,8,520,37,50021592,70,119,40,1,147,128,F#,Major,65,81,83,6,0,6,3
1,2042,3,9,544,0,49722001,11,4,4,0,0,111,D,Major,78,33,76,13,0,12,4
2,1901,2,22,3312,49,497637363,88,82,72,1,17,74,C#,Minor,52,50,54,24,0,44,8
1,2044,9,17,3344,37,639314011,45,75,49,4,3,97,F,Major,83,54,50,10,0,28,8
3,1957,5,20,1007,4,185650486,22,2,66,1,3,138,G#,Major,78,75,81,49,0,37,9
1,1971,6,19,2350,25,734086955,86,50,53,0,9,133,F#,Major,58,18,58,46,1,34,3
2,2172,5,34,9583,16,1320678335,148,115,357,7,0,181,D,Major,55,25,64,55,0,22,32
1,1838,5,5,917,4,216663532,15,51,1,0,56,137,F#,Major,57,54,71,45,0,14,3
2,1966,5,17,5177,0,445032768,13,7,56,0,1,144,F,Minor,61,46,71,11,0,66,10
1,1930,7,1,16059,13,1118447368,69,40,696,0,172,114,,Major,75,69,71,8,0,13,3
1,1847,7,7,503,36,53277917,74,111,42,1,145,135,F#,Major,62,84,83,6,0,6,3
1,2165,6,8,989,0,82882524,53,13,20,0,0,79,D#,Minor,65,28,61,4,0,18,4
1,2091,12,8,8594,80,1251479682,201,177,159,12,199,82,G#,Major,65,44,70,5,17,15,4
3,1830,11,4,1827,0,207434509,25,7,18,0,1,131,E,Minor,79,49,65,6,0,33,12
2,2062,5,6,8048,44,1388355556,100,129,145,24,52,92,C#,Minor,95,45,74,10,0,10,7
1,1908,9,27,546,2,162224715,25,2,20,0,0,104,G#,Minor,82,64,78,5,0,33,3
1,2096,6,24,797,0,138751847,24,0,22,0,0,174,G#,Minor,45,44,70,6,0,12,14
2,2177,6,25,7005,34,732022273,83,58,132,7,0,88,C#,Minor,80,53,64,33,0,10,7
1,2076,11,28,4140,6,365010019,122,48,143,0,241,115,F#,Major,98,67,56,3,0,5,15
1,1968,5,10,25792,0,2837928924,489,170,3244,6,,94,F#,Minor,77,49,64,62,0,18,11
1,2026,11,34,24539,0,2330223463,497,70,1612,3,9,130,B,Minor,82,73,85,1,0,10,8
1,1987,3,18,5732,26,1142062009,104,37,89,0,,147,D,Major,67,41,76,22,0,39,6
3,1976,6,17,2372,0,235899965,88,4,270,1,6,132,B,Major,83,54,94,18,0,21,3
1,1971,5,14,435,34,96318335,10,129,7,0,140,131,E,Minor,89,76,89,3,0,26,5
2,1896,5,2,29790,9,1880107547,484,111,2865,6,,131,A,Minor,78,56,83,4,0,8,11
2,1868,11,3,3905,16,693166530,168,36,119,18,0,121,A#,Major,74,87,68,34,0,14,4
1,2063,1,5,155,0,763949461,0,0,5,0,0,84,F,Minor,41,25,39,37,0,22,3
1,2169,1,1,1012,0,366208849,88,38,5,0,0,98,C#,Minor,73,94,87,13,0,13,3
2,1826,5,12,3046,0,295204380,41,26,41,0,0,117,,Major,51,37,70,4,0,12,34
1,2094,5,13,202,4,178151130,16,5,0,0,5,128,,Major,49,15,37,87,0,11,3
1,1978,4,8,3288,8,295640080,73,60,52,0,6,152,A,Major,51,29,31,47,0,22,3
1,2147,9,13,9869,0,1170478760,37,72,61,0,1,86,D#,Major,51,30,48,55,1,18,3
2,2168,5,26,4763,0,711785231,78,9,106,0,4,134,G#,Major,90,42,68,2,0,8,7
1,2117,10,2,10898,8,1151007027,189,80,283,6,16,125,D#,Minor,87,58,63,42,1,10,4
1,2130,5,20,3065,3,391161172,32,9,78,0,0,111,D,Major,53,40,28,99,0,10,4
1,2020,3,19,1893,0,741754092,3,0,68,0,337,166,,Major,52,48,60,10,0,45,7
2,2130,6,20,632,52,59146470,1,51,7,0,1067,126,A,Major,69,77,78,64,7,10,6
1,2173,1,29,2037,16,124005536,85,25,107,7,460,133,G#,Major,66,26,93,0,0,14,10
1,1911,1,1,16868,4,764647832,67,82,359,0,,134,,Minor,53,63,79,24,12,15,3
1,1965,4,8,3394,9,265771186,73,56,45,0,6,151,A,Major,56,29,35,44,0,21,3
1,2130,3,21,12753,14,1440432842,194,111,114,0,180,128,,Major,65,60,87,2,0,48,3
2,1921,4,10,16799,0,1555328638,350,59,516,0,12,113,G#,Major,76,79,60,30,0,13,3
1,1940,10,22,1801,0,245301787,13,10,14,0,0,75,E,Minor,78,17,27,16,0,12,36
1,1829,10,13,13349,0,745967125,32,0,507,0,0,97,E,Major,38,40,24,87,0,31,3
1,2145,6,10,732,0,311308086,5,122,18,0,3,73,G#,Major,70,69,80,2,0,4,18
2,1891,2,12,1368,0,153610386,44,1,35,0,0,140,,Major,49,32,33,93,0,30,3
2,1914,5,6,2602,19,582451404,29,81,24,2,0,103,B,Minor,83,39,65,2,0,60,4
1,2067,5,19,612,26,171725485,15,160,14,6,99,130,F,Minor,85,100,93,28,0,11,5
1,1897,5,18,1577,0,124892871,25,2,28,0,0,110,,Major,45,31,20,88,0,11,4
2,2004,3,26,4034,49,359359175,77,117,186,13,166,96,F,Minor,74,56,67,74,0,17,14
2,2217,2,28,4581,22,742871750,55,41,91,0,0,91,C#,Major,80,55,80,3,0,8,5
2,2152,6,20,16150,2,2288980865,415,50,1903,1,8,128,A,Minor,79,84,52,4,0,8,3
1,2156,12,5,2491,12,1627948919,0,0,824,0,0,154,,Major,58,41,28,91,0,15,4
2,2051,5,4,106,0,32119693,5,10,5,0,0,148,B,Minor,51,18,43,34,0,37,5
1,2119,7,2,632,9,157323681,12,1,8,0,1,121,F,Minor,78,61,99,50,0,13,10
1,1935,5,12,1558,0,55817802,1,0,5,0,0,71,A#,Minor,61,60,51,83,0,7,33
1,1850,5,25,557,0,64245946,16,15,6,0,0,109,F,Major,63,22,79,14,0,28,4
1,2063,10,13,295,6,313836972,11,86,1,0,8,87,F#,Minor,71,39,48,33,0,10,4
1,2204,7,31,2714,0,183663908,36,51,34,0,0,115,A#,Minor,51,49,67,0,0,18,11
2,1889,5,13,1696,0,59135737,1,0,3,0,0,178,A,Major,69,27,56,29,0,35,29
1,2044,6,22,6026,50,163355150,162,148,2554,23,1416,120,D,Major,84,37,65,41,54,26,6
1,1810,11,31,35224,6,1362053517,213,135,6896,2,71,113,G#,Major,80,48,73,13,0,5,3
1,1844,9,19,9762,61,961263476,218,153,172,10,300,102,E,Major,65,56,57,13,0,20,5
2,2002,4,15,3070,44,555641773,44,208,50,11,256,90,F#,Minor,55,59,74,25,0,26,5
2,2111,11,14,550,0,266805616,23,88,97,0,0,115,F#,Minor,84,57,63,26,0,14,6
1,2080,11,23,27570,6,1561124211,60,0,6140,2,0,108,D#,Minor,54,39,90,1,0,29,5
1,1820,11,18,1179,21,367175332,27,133,12,1,54,140,F#,Minor,74,18,60,3,0,11,11
1,1983,4,31,2917,2,358841020,29,2,32,1,0,179,A#,Minor,76,74,73,6,0,10,40
1,2128,5,9,22720,0,2868136042,501,171,3440,6,,105,F#,Minor,80,55,64,73,0,19,10
1,1877,6,8,1910,2,635588218,70,121,74,0,2,122,A,Major,70,59,68,1,0,37,4
1,2000,2,15,865,2,146158779,13,58,46,1,34,104,D,Major,66,57,65,62,0,77,5
1,2060,2,11,575,5,224694739,4,109,21,0,1,118,D,Minor,55,48,81,30,0,10,6
2,1904,11,13,5393,24,576086097,115,89,117,18,313,102,D,Major,50,26,71,13,0,8,11
1,2073,4,19,264,28,84424815,6,43,6,6,208,154,A#,Major,58,53,39,63,0,9,6
1,1933,4,24,279,11,89201146,16,103,9,0,59,134,G#,Major,71,34,90,15,0,17,8
2,1941,6,20,14281,2,2701536434,444,47,1877,1,8,111,A,Minor,82,83,50,4,0,9,3
1,1914,10,23,10777,0,439754708,121,67,263,0,0,84,D,Major,54,78,76,42,0,31,3
1,1995,4,21,265,11,108749203,6,87,11,2,10,86,G,Major,65,81,88,32,0,47,28
1,1844,10,10,1616,0,239178451,2,0,13,0,11,140,D,Major,63,32,52,13,0,11,10
2,2097,3,23,3974,54,359782761,79,110,190,12,177,91,F,Minor,71,48,62,81,0,17,15
2,1971,5,27,913,0,174620071,18,0,16,0,0,84,B,Major,87,63,59,81,0,10,31
1,2170,7,20,23315,28,822703608,117,73,266,1,41,158,A,Major,51,58,55,66,0,40,11
1,1992,1,1,20595,54,965389549,81,130,1700,3,208,116,C#,Minor,61,25,72,7,0,11,3
1,2102,5,6,9608,45,1343851943,135,142,151,15,174,112,F,Minor,71,19,74,10,0,13,26
2,2189,3,16,1875,36,236441300,25,88,28,5,75,164,D,Major,71,14,78,4,0,10,4
2,1895,5,1,359,14,89682132,13,108,9,0,52,96,E,Minor,85,34,82,11,0,11,5
1,2082,5,31,81,8,29903353,7,69,3,1,94,136,A,Minor,73,83,83,1,0,8,5
1,1991,4,24,2969,11,443478050,70,90,45,15,106,119,G,Major,61,22,35,38,0,11,3
1,2055,9,3,2142,0,328473224,17,5,40,0,7,132,B,Major,40,34,41,67,0,8,6
1,2158,10,13,9593,0,692452101,177,110,154,0,1,218,G,Major,25,79,54,74,0,12,4
1,1921,10,22,25469,6,1575282618,62,0,7125,2,0,104,D#,Minor,54,37,84,1,0,29,6
1,1888,5,7,2018,0,153276941,35,0,3,0,0,167,B,Major,76,38,71,0,10,12,8
1,2130,1,1,4727,0,636552905,77,115,486,0,,100,C#,Major,74,35,53,51,0,8,3
3,2150,6,16,2214,0,262207335,83,4,268,1,6,125,B,Major,76,46,94,19,0,20,3
1,2018,5,20,10562,0,341294325,237,56,265,14,2,109,C#,Minor,75,84,96,4,0,26,8
1,2047,4,8,2495,0,222915503,72,0,46,0,0,77,A,Major,75,34,34,65,1,12,4
2,2032,7,10,17241,33,2418494182,537,92,848,31,0,167,C#,Major,60,44,69,4,0,10,5
1,2103,2,18,38041,27,1254669853,109,34,2737,0,665,121,G,Major,69,50,76,33,0,12,5
1,1876,1,1,15798,8,1593460030,94,134,1353,0,57,126,F#,Major,56,60,90,2,0,25,4
1,2036,3,10,516,0,57478812,9,4,4,0,0,114,D,Major,89,34,78,13,0,11,4
1,2022,12,9,1858,0,249425525,23,67,15,0,10,154,,Minor,67,35,52,42,0,16,5
1,2080,7,6,2603,0,140698961,18,79,36,0,0,110,A#,Minor,77,38,76,1,0,28,4
1,1998,11,1,12644,0,419174209,133,75,239,0,0,132,C#,Major,39,22,14,86,0,10,4
2,2164,3,17,2708,46,560556649,44,105,64,12,332,161,D,Minor,83,58,44,23,0,8,30
1,1998,8,7,489,37,51991913,73,119,45,1,157,127,F#,Major,68,88,82,6,0,6,3
1,1917,5,13,1497,0,65613038,1,0,5,0,0,72,A#,Minor,58,53,45,74,0,8,34
1,1833,5,6,1289,0,231909689,9,8,15,0,1,124,G#,Major,61,61,77,5,0,9,32
1,1927,5,6,1118,3,297629727,8,27,12,0,0,108,G#,Major,84,80,75,18,0,47,7
1,1836,5,23,3280,4,870910118,24,44,97,0,45,154,F#,Major,43,36,44,88,0,9,12
1,2140,1,1,4607,0,169955758,35,3,67,0,0,166,G#,Major,49,88,32,69,0,9,5
1,1896,11,8,972,0,71609676,5,9,1,0,0,96,D,Major,51,44,72,8,0,33,4
3,2092,8,3,5621,0,558273520,44,42,44,0,3,151,F,Minor,83,23,38,12,0,7,32
1,1830,7,17,3349,22,631453774,89,79,69,1,76,122,E,Major,63,28,44,50,0,13,3
3,2141,3,18,5315,0,271652815,150,73,154,0,5,113,E,Minor,65,49,75,3,0,17,4
1,2047,3,21,13925,16,867742632,62,106,791,2,123,91,F,Major,35,17,47,2,50,11,3
1,1832,11,9,945,0,61902610,3,17,2,0,0,159,F,Major,45,43,44,58,0,16,6
1,1989,5,26,586,0,70390046,14,16,7,0,0,111,F,Major,64,22,70,15,0,33,4
1,2099,4,20,2817,6,588042604,42,50,121,1,31,152,G#,Minor,40,23,50,5,0,12,3
1,2196,5,12,1542,0,41733832,2,0,10,0,0,161,C#,Minor,36,15,26,78,0,12,4
2,1882,5,13,2693,0,293903539,45,30,41,0,0,129,,Major,50,40,85,4,0,11,31
1,2094,3,3,6356,0,685130329,112,196,391,1,0,96,E,Minor,52,60,79,0,42,21,4
2,2025,8,16,1558,0,113725213,0,0,13,0,0,89,,Major,80,69,75,6,0,15,20
2,1969,2,23,22621,21,2214674939,338,191,2932,3,30,98,B,Minor,64,45,61,3,0,17,4
2,2123,5,28,2057,0,194024650,24,1,42,1,0,78,F,Minor,76,37,83,2,0,47,26
2,2066,5,12,278,4,75441176,7,2,31,1,10,112,A,Minor,84,55,44,26,0,20,62
2,2135,12,31,2964,0,242483426,92,23,65,0,0,120,,Major,63,74,82,4,0,48,3
2,1963,4,8,210,4,88591853,4,47,12,2,26,88,G,Minor,80,40,57,40,0,33,6
1,2043,8,28,19569,16,1960203960,423,72,576,3,39,114,,Major,69,56,71,22,0,9,4
2,2018,9,17,1403,4,203670134,27,59,61,1,4,157,,Major,70,57,96,16,0,74,4
3,1915,6,15,2483,0,245081048,79,4,272,1,5,127,B,Major,81,46,86,20,0,19,3
2,2120,4,20,2756,27,594904367,57,95,69,0,115,106,A#,Major,31,29,54,78,0,19,3
1,1978,7,13,879,81,24436767,76,130,51,1,308,121,F,Minor,73,37,84,0,0,12,6
1,1827,1,1,7993,40,766287540,95,107,164,4,81,87,D,Major,59,52,78,0,0,12,4
2,1940,3,33,2668,38,362147419,39,97,56,14,199,102,B,Major,88,67,61,14,0,13,14
3,1914,3,28,906,0,187028414,15,0,11,0,0,74,A#,Major,81,48,88,13,0,21,24
2,1998,10,25,1371,35,669993904,13,8,5,0,1,89,F,Minor,63,53,51,36,5,10,11
3,2001,1,1,336,0,97112557,4,0,15,0,0,122,F#,Minor,60,50,80,22,4,7,5
1,1850,11,19,43261,18,1397247937,35,0,5387,6,0,81,F#,Minor,59,84,93,2,0,9,5
3,1899,7,2,1783,79,122207219,77,186,96,14,1124,97,C#,Major,86,77,73,7,0,35,19
1,2169,5,12,4676,12,277414087,156,295,159,3,122,91,D#,Minor,76,53,51,14,0,8,9
1,2049,10,26,1533,0,186457629,80,14,78,0,36,119,D,Major,56,50,89,5,0,17,4
1,2129,3,20,632,0,206810893,6,185,20,0,0,119,C#,Major,54,70,81,16,0,7,37
3,1821,8,1,1447,0,83696027,12,0,2,0,0,143,A,Major,91,53,75,0,0,8,22
1,2190,12,27,3364,3,551172470,24,3,55,0,1,145,D,Major,81,59,88,24,0,13,23
1,2024,4,5,189,0,52920873,17,14,7,0,0,126,G#,Major,73,23,58,45,0,6,3
1,1895,5,20,6889,7,714966837,182,42,197,17,59,107,A#,Major,75,93,77,28,0,10,5
1,2195,8,7,1623,35,330874765,17,19,19,3,4,96,,Minor,75,49,56,75,12,9,14
2,1901,5,13,269,5,81809387,8,64,4,1,101,118,G#,Major,64,38,43,72,0,11,3
1,2198,1,1,33004,23,1678872882,227,57,5543,1,48,169,D,Major,75,6,76,1,0,39,26
1,2028,10,17,3614,13,425391460,69,26,50,0,0,145,B,Major,52,4,52,7,0,6,3
2,2043,11,4,1634,0,165984873,23,8,15,0,0,124,G#,Minor,94,24,57,1,0,7,31
2,2090,12,4,1924,0,153107870,24,10,18,0,3,109,C#,Major,78,23,62,1,0,33,6
1,1828,4,22,3012,12,467898830,69,86,45,16,126,111,G,Major,57,20,36,39,0,12,3
2,2056,6,2,249,1,41567544,1,21,5,0,1,88,F#,Major,54,26,56,49,1,25,13
1,2189,2,24,2444,44,265480497,70,73,60,1,593,140,G,Minor,64,91,77,56,0,18,5
1,2102,5,10,1026,30,129421465,36,51,73,12,33,154,B,Major,77,36,44,80,0,11,12
1,1894,1,30,2661,21,393654157,52,98,15,1,300,201,F#,Major,55,49,70,44,0,15,4
1,1837,7,31,255,0,64526197,11,2,13,0,4,128,E,Minor,85,57,54,33,0,11,4
1,2133,5,13,15115,6,2007910425,238,51,505,1,,150,F#,Minor,61,65,70,29,0,10,20
1,2031,5,14,5642,0,312340997,48,15,61,0,204,138,D#,Minor,81,37,64,37,0,12,15
3,1997,1,17,3100,0,83734534,38,48,26,0,1,142,C#,Minor,88,6,90,5,24,6,7
1,2042,11,4,1001,0,98069379,7,5,2,0,0,135,F,Minor,82,38,42,4,0,37,33
1,1944,3,3,157,0,29579950,2,10,0,0,0,129,,Major,50,32,63,42,0,8,3
2,2112,11,5,82,0,148361746,10,94,0,0,50,98,A,Major,63,45,54,83,0,6,3
2,1869,5,18,1116,20,59493699,36,14,46,2,3,101,G#,Major,74,55,67,10,0,11,24
1,1874,5,21,5005,6,1174819155,184,133,207,0,5,117,G#,Major,74,72,35,0,0,5,11
5,1896,6,15,2411,0,267375939,40,2,34,2,0,104,C#,Major,97,57,83,8,0,6,8
1,1966,12,1,8650,22,1496044326,207,132,618,0,26,113,D#,Major,45,19,61,66,0,8,6
2,2109,3,21,9770,5,1150290090,259,100,448,3,11,128,,Major,60,60,72,3,0,9,3
1,2096,10,14,2845,2,376538705,41,266,77,0,131,123,B,Major,45,60,95,0,0,10,4
1,1885,1,1,15566,0,820788567,180,163,207,0,,129,G#,Major,75,82,43,64,0,44,5
1,1929,1,7,12074,3,1975034485,190,67,518,0,,144,A#,Major,57,19,42,69,0,10,7
1,2219,1,7,2804,7,406634797,13,86,33,0,3,127,A,Minor,66,65,63,4,0,17,3
1,1839,5,7,1538,0,125717911,26,2,14,0,2,136,E,Major,46,7,46,30,0,7,4
1,2181,9,3,13461,8,1554512169,327,99,949,16,,114,B,Minor,85,55,83,5,0,35,3
3,1936,1,1,12342,0,356257346,69,83,122,0,0,105,A,Major,25,18,26,98,0,37,3
2,2026,1,11,5719,46,694016844,120,102,270,32,24,117,D,Minor,71,51,58,26,0,10,5
1,2129,9,8,1810,8,371048274,51,26,33,0,11,140,B,Major,59,39,52,1,0,12,3
1,2052,1,8,3000,6,401420064,13,88,36,0,3,132,A,Minor,73,59,54,4,0,17,3
1,2209,8,24,588,0,204405611,13,81,16,1,2,112,D#,Minor,84,85,84,13,0,32,12
1,2190,5,6,979,30,378972992,5,28,9,0,0,152,B,Major,89,71,74,19,0,17,6
1,1904,5,13,2304,0,213908984,90,11,162,11,3,118,G,Major,58,83,88,0,0,11,6
1,1828,9,20,1498,0,173044633,6,3,15,0,0,100,,Major,52,15,34,79,20,13,4
3,1867,7,19,285,6,362731495,27,94,4,0,0,94,,Major,57,44,59,60,0,9,3
1,2101,9,12,300,0,52420109,3,0,2,0,0,86,D,Major,82,82,68,6,0,14,5
2,1965,2,10,654,23,347504198,10,102,6,3,60,137,A,Minor,52,84,71,25,0,11,6
1,2121,12,11,9152,0,405418827,36,64,117,1,0,118,F,Major,61,27,45,1,3,7,3
1,2204,1,7,2261,0,108343710,11,29,14,0,0,111,F#,Minor,78,34,66,0,0,20,5
1,1838,8,16,4703,0,222569900,12,0,110,1,3,104,C#,Major,64,38,66,8,0,53,4
1,2060,7,8,95,14,36682208,21,55,6,1,0,119,G,Major,69,50,72,0,0,17,4
1,1841,12,9,1128,0,108886873,16,62,7,0,0,60,A,Minor,67,51,25,78,0,12,7
2,1998,5,6,3043,4,663378624,37,64,37,3,37,88,A,Major,85,50,81,2,0,22,9
3,1938,5,6,4674,11,419542707,54,15,285,0,13,110,C#,Major,72,41,86,3,0,31,6
1,2165,5,21,729,15,376986341,24,89,10,0,21,173,F#,Minor,56,53,76,16,0,20,5
2,1869,6,24,258,9,36460596,8,5,25,2,73,125,F,Major,59,32,35,71,0,34,8
3,2102,11,26,953,19,484067036,11,115,10,5,3,139,B,Minor,83,86,78,15,0,28,11
1,1918,8,12,4777,0,424206478,95,17,71,10,2,131,D,Major,94,96,90,6,0,28,23
1,2146,10,13,973,0,89753706,37,40,14,0,3,163,F,Minor,73,21,62,0,0,12,48
1,2142,3,33,24612,125,2316561004,437,205,923,44,,186,F#,Minor,54,63,77,34,0,33,6
1,2091,3,26,9514,0,800570664,221,76,548,1,1,95,F#,Minor,67,96,85,5,0,30,8
1,1914,12,9,2718,25,365429309,56,171,42,1,256,152,F,Major,56,38,52,14,0,12,12
1,1908,5,22,1483,0,106236653,35,0,23,0,0,151,F,Minor,76,24,59,13,77,11,5
2,1844,6,3,5772,13,572544207,95,23,81,14,40,98,F,Major,74,39,73,11,0,12,7
1,1988,2,23,302,0,130897934,8,72,10,0,0,189,B,Minor,42,28,84,4,0,6,27
1,2207,10,12,596,4,216598518,39,99,24,0,0,104,C#,Major,63,31,96,0,0,9,11
3,1989,12,25,1045,17,469508671,13,120,9,5,3,125,B,Minor,78,84,71,16,0,25,10
1,2140,11,26,2390,65,1559323830,68,20,26,0,250,129,C#,Minor,63,54,56,9,0,16,7
2,2074,1,1,43924,0,1394928491,229,147,6934,1,,130,,Major,83,81,53,58,0,10,4
1,2001,11,11,4588,2,551098996,119,117,171,1,4,88,E,Minor,89,42,74,15,0,9,8
2,1919,12,25,1243,0,101378012,44,9,56,0,0,86,G,Major,91,64,59,5,0,19,7
3,1828,6,2,1270,36,117434454,41,65,53,10,112,105,A#,Minor,79,16,65,6,0,11,5
4,1914,7,12,6443,0,452077015,123,11,199,0,1,135,G#,Minor,76,72,82,2,0,5,5
3,2170,1,30,529,4,203293097,27,3,38,0,0,117,G#,Minor,75,64,60,1,0,7,4
2,1876,6,13,531,135,141740544,39,271,49,11,830,136,B,Major,83,92,84,31,0,8,4
1,2179,7,26,8506,30,837381018,111,110,133,4,206,135,,Minor,59,53,55,58,0,26,4
2,1891,10,10,4327,3,386054383,77,90,522,6,4,130,,Minor,78,77,32,87,0,14,5
1,2087,9,9,9592,27,1359953845,254,77,592,17,,131,D,Major,74,89,87,29,0,4,9
1,2149,6,2,581,8,142173481,12,1,8,0,1,109,F,Minor,86,66,97,44,0,13,11
5,2070,13,16,1919,15,207388869,20,9,28,2,0,95,C#,Major,83,68,91,17,0,7,5
1,2153,9,15,8099,0,469049918,5,0,265,0,0,155,G,Major,70,70,48,80,0,9,4
1,2077,12,9,9610,0,486292762,35,55,118,1,0,110,F,Major,53,27,42,1,3,7,3
1,2199,9,17,12088,0,1806882575,270,19,744,0,,190,G#,Minor,66,82,53,33,0,40,14
2,1957,3,27,14877,8,1759115306,195,14,508,0,65,102,F#,Minor,63,98,79,1,0,8,6
3,2006,3,12,6299,0,533181473,51,14,97,0,1,94,D,Major,71,41,47,2,0,9,3
1,2036,1,28,20611,25,2527819154,273,130,2910,10,30,121,A#,Minor,73,74,82,4,0,21,11
1,2038,12,8,8240,77,1192703924,176,164,152,11,184,89,G#,Major,59,39,77,5,17,15,4
2,2000,8,20,527,4,310584709,10,42,3,1,0,99,G,Minor,85,58,55,31,0,11,15
1,2092,1,9,2146,0,106879653,39,125,388,0,2,82,D,Minor,57,53,58,35,0,23,12
1,1884,1,1,8417,0,629018891,163,5,605,0,6,123,F,Minor,60,30,66,1,0,8,4
2,1860,10,13,574,0,275521171,24,84,85,0,0,113,F#,Minor,75,59,72,28,0,12,7
1,1996,8,1,28002,0,2255581758,322,126,4878,2,82,112,G#,Major,38,36,25,101,0,12,3
1,1819,12,28,3315,17,617159246,61,52,126,1,92,132,F,Major,67,44,59,11,0,10,3
1,1921,11,7,373,1,244804132,5,0,5,0,0,94,G,Major,59,27,36,81,0,9,3
1,2074,5,25,6221,19,1413837355,0,0,968,0,0,158,C#,Minor,65,47,55,74,0,13,3
1,2056,2,10,545,5,229681502,4,124,22,0,1,122,D,Minor,53,54,77,31,0,10,6
1,1906,11,10,951,0,83443745,6,22,3,0,0,69,,Major,63,19,22,74,0,11,5
1,2049,12,23,15145,0,504532320,210,29,490,0,0,117,,Major,64,22,62,0,2,28,3
1,2108,10,33,36926,3,2118362133,342,160,6132,7,16,65,,Minor,45,23,43,29,0,28,5
1,1911,11,1,7589,22,1572848111,219,134,638,0,25,118,D#,Major,47,20,55,67,0,9,6
1,2111,12,1,573,1,250459985,17,82,12,0,0,131,A,Major,89,55,78,6,0,5,11
2,1985,3,3,1963,41,241823733,87,77,108,12,345,117,G#,Minor,79,75,68,3,1,11,4
1,2015,1,1,22628,25,1345866278,83,52,3273,1,17,106,F,Minor,86,71,66,3,0,4,6
1,2138,3,25,1541,12,143162595,52,99,32,0,444,101,G#,Major,64,69,62,20,0,12,3
2,2210,5,31,28948,0,2405924740,338,149,2218,0,46,89,G#,Major,74,60,50,41,0,11,3
1,2049,10,19,1621,0,163197455,44,37,50,12,4,130,G#,Minor,47,60,55,64,0,11,19
1,1893,3,22,18156,5,1225337438,38,0,7560,0,0,106,A,Major,55,22,84,0,0,67,4
1,2189,9,27,2747,0,325134668,48,16,33,0,1,73,D,Major,86,10,45,0,0,32,15
2,2172,10,4,1733,2,179126095,26,57,11,0,103,118,G,Major,83,19,75,1,0,15,5
1,1868,1,1,7370,42,832211274,89,101,139,4,76,86,D,Major,55,46,80,0,0,12,4
1,2206,5,26,6385,19,1405335102,0,0,935,0,0,147,C#,Minor,59,49,51,74,0,13,3
1,1864,2,15,315,0,197539360,9,23,7,0,10,84,,Major,77,53,60,53,0,7,4
1,1993,6,14,2222,59,62957524,0,0,114,17,0,122,G,Minor,73,88,81,12,18,8,4
1,2074,2,18,737,10,303276421,17,45,14,1,1,185,G#,Major,52,93,45,43,0,7,4
2,1873,9,1,5676,0,579934253,179,56,183,1,23,110,B,Minor,80,47,78,20,0,28,6
3,1859,1,29,520,4,195904081,24,3,40,0,0,104,G#,Minor,73,58,64,1,0,7,4
2,2088,1,12,7271,2,725811532,100,141,411,0,50,91,D,Major,69,18,68,8,0,13,4
2,2108,4,31,385,4,77237597,16,8,42,1,30,107,F#,Minor,75,67,62,43,0,27,5
