artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%
1,1988,9,20,1235,0,125949433,4,0,9,0,0,152,F#,Major,38,7,22,79,1,12,6
1,2103,11,8,751,0,47818008,0,8,2,0,0,136,B,Major,48,35,62,73,0,39,8
1,2054,10,11,277,6,338153637,11,85,1,0,7,101,F#,Minor,64,41,53,34,0,9,4
3,2218,6,23,6880,0,551608073,84,5,69,1,0,158,F#,Minor,69,83,60,11,0,8,17
1,1899,8,20,692,11,244481101,19,136,11,0,13,137,,Major,72,77,99,10,0,10,13
2,2063,4,26,330,2,245335688,4,33,11,1,1,140,D#,Major,49,15,45,60,0,13,3
1,2034,9,2,851,0,151676489,9,1,8,0,0,142,E,Minor,66,26,78,8,0,54,24
2,2100,1,7,823,0,59011928,3,0,5,0,0,151,C#,Major,75,29,68,0,0,7,7
2,2011,11,14,553,0,277667110,22,84,101,0,0,129,F#,Minor,74,65,67,27,0,12,7
3,1918,4,7,4393,70,178566560,151,105,197,12,847,127,G,Major,65,24,92,0,0,11,3
2,1812,1,1,9697,0,494991252,129,116,444,0,0,144,D,Major,65,88,31,87,0,33,6
1,1913,1,21,7978,12,976691008,123,69,1251,2,,182,A,Major,44,25,82,10,0,11,7
1,2207,2,26,3064,60,215836163,81,103,150,17,1015,162,D#,Minor,50,31,79,23,0,12,8
2,2143,6,1,298,8,12847199,5,2,29,2,60,142,B,Minor,89,70,64,40,0,12,23
4,1831,1,5,755,3,252455000,33,0,11,0,0,180,F,Minor,66,58,44,38,0,36,4
1,2040,10,1,1264,0,356538906,20,98,47,0,2,116,A,Major,77,93,87,9,0,7,7
1,2085,7,9,11220,4,663733131,25,0,818,0,0,99,C#,Major,36,16,26,68,5,10,3
1,2043,12,1,8647,26,1583472182,186,133,577,0,23,108,D#,Major,48,19,62,60,0,10,6
1,2129,5,13,4925,12,268108274,168,259,147,3,125,93,D#,Minor,78,54,52,13,0,8,8
1,1905,6,4,9720,30,1245414846,112,91,159,4,0,177,C#,Major,65,46,68,31,0,15,12
2,2179,7,12,15373,32,2171340053,240,98,999,2,144,120,E,Minor,36,13,31,88,0,9,3
1,1985,5,25,3235,107,119047222,0,0,139,36,0,118,B,Minor,69,79,77,2,0,30,5
2,1827,3,10,5256,43,220897210,148,125,226,9,654,129,A,Major,66,33,91,4,4,8,4
2,1961,6,27,10721,48,1069450650,254,118,531,17,58,113,F#,Minor,68,25,61,52,0,18,10
1,2044,1,1,20299,50,1080337779,82,144,1607,3,195,121,C#,Minor,52,24,70,7,0,12,3
1,2209,4,11,374,14,132322880,16,101,7,0,51,123,E,Minor,73,38,91,1,0,7,5
2,1835,1,15,320,0,151023678,10,0,39,0,0,151,D,Minor,82,78,52,62,0,9,7
2,2207,8,14,534,133,139557373,42,250,46,11,819,126,B,Major,83,95,87,32,0,8,4
1,2065,12,25,9675,2,888970460,142,118,183,1,10,132,C#,Minor,45,49,79,24,0,73,6
1,1841,12,8,24002,5,2313292408,297,84,2495,0,34,110,E,Major,58,57,39,86,0,28,46
1,1899,1,1,31252,60,1584384035,212,0,3771,9,0,125,F,Minor,45,42,61,9,0,11,3
1,1938,4,9,2569,0,206645789,75,0,52,0,0,89,A,Major,68,32,32,65,1,12,4
1,2182,4,22,290,13,89990539,17,109,9,0,52,144,G#,Major,82,34,90,16,0,17,8
1,2022,11,32,3870,6,338562683,125,45,144,0,221,107,F#,Major,93,61,50,3,0,5,15
1,1892,6,25,2646,3,450096437,37,81,42,0,5,107,A,Minor,76,26,65,63,0,11,5
1,1874,1,1,14294,0,720477443,191,162,199,0,,142,G#,Major,74,85,37,73,0,48,5
1,2124,4,1,1260,0,173034585,19,0,31,0,0,145,C#,Major,71,41,59,16,0,10,12
2,1843,6,16,1661,0,104922822,0,0,15,0,0,86,,Major,83,74,65,6,0,16,20
2,1896,10,21,765,0,260240345,7,3,92,0,0,168,G#,Minor,47,62,88,54,0,101,27
1,1981,1,1,30532,6,1157998351,224,106,4757,1,38,96,F#,Minor,91,79,67,27,0,7,36
1,1949,1,1,10177,49,259067683,24,120,296,3,364,163,D,Major,39,21,87,23,0,9,8
4,2125,3,16,949,0,174174878,34,0,53,0,0,144,D#,Minor,102,83,44,25,0,12,25
1,2223,7,28,8400,0,1094575874,147,143,293,0,,68,,Major,31,31,22,71,0,15,4
1,2157,2,18,741,12,307934828,15,40,12,1,1,194,G#,Major,56,87,48,39,0,6,4
2,1874,5,25,24410,0,1720791442,72,49,2527,1,0,183,C#,Major,60,10,79,7,0,8,18
2,2103,3,33,699,11,153318729,15,97,20,2,28,128,D,Major,86,55,67,41,0,8,4
2,1914,9,14,322,0,50006235,6,1,6,0,0,96,A#,Major,89,52,68,13,0,16,8
1,1883,5,27,6407,20,1396701528,0,0,838,0,0,140,C#,Minor,69,49,50,78,0,13,3
1,2112,3,17,761,26,88310316,26,82,23,0,148,157,C#,Minor,77,81,81,6,0,10,9
1,1862,9,15,20156,0,1040625179,111,1,629,3,0,104,A#,Minor,58,20,57,79,0,6,6
2,2075,11,28,3947,35,485711768,51,70,51,10,7,113,G#,Major,74,63,73,29,0,32,18
2,1839,5,29,10266,15,1200857244,168,117,380,7,0,167,D,Major,59,25,65,57,0,23,31
1,2073,5,6,1244,0,287842370,7,20,12,0,0,144,,Major,90,98,58,26,0,17,5
1,1938,2,10,1869,14,421729076,1,52,19,0,17,140,A,Minor,52,36,43,34,0,10,10
1,1959,5,13,5085,0,327437848,56,16,62,0,200,130,D#,Minor,73,40,64,36,0,12,14
1,2219,5,6,9590,45,1297628613,118,122,150,15,160,107,F,Minor,63,19,76,11,0,13,23
1,2002,4,33,2651,2,394536812,28,2,37,1,0,183,A#,Minor,75,74,62,6,0,11,40
3,1930,1,8,1528,0,95631918,7,18,7,0,0,146,C#,Major,44,28,62,34,0,60,3
1,2134,3,28,31906,1,1808157057,300,108,1344,0,5,137,C#,Minor,97,40,55,0,0,8,13
1,1841,1,1,18031,8,727663967,34,10,283,0,0,157,C#,Major,34,25,69,13,0,10,5
2,2128,6,10,3524,2,294718244,102,79,85,1,8,118,,Minor,97,69,85,11,1,10,5
1,2061,5,22,7068,9,769590300,177,41,188,16,59,108,A#,Major,69,99,80,32,0,12,5
1,1850,11,21,1768,0,193875813,10,5,12,0,2,177,,Major,33,37,15,92,0,12,5
2,2050,11,4,1021,0,108648324,6,5,3,0,0,140,F,Major,89,66,62,0,0,13,18
4,2083,8,13,6868,0,417473831,116,10,218,0,1,120,G#,Minor,85,72,85,2,0,5,5
2,1903,6,22,53,17,37401372,2,98,4,2,174,121,B,Major,78,76,59,34,1,15,3
1,1960,1,19,4153,0,515119152,123,6,77,1,1,171,F#,Major,74,85,69,11,0,8,32
1,2063,3,27,1219,0,142999138,21,4,50,0,1,92,D#,Minor,63,99,82,6,0,32,4
2,2204,6,17,14709,2,2446745302,470,53,1778,1,8,110,A,Minor,75,70,55,4,0,8,3
1,2215,9,16,428,10,248670999,2,127,14,0,1,135,G,Major,99,55,61,7,0,58,10
1,2079,1,1,31912,0,2071660952,346,129,3585,0,28,82,D,Major,71,55,45,51,0,16,3
1,1963,6,15,2040,64,60765972,0,0,98,19,0,141,G,Minor,68,101,82,11,18,8,4
2,2063,8,4,5497,0,398336328,32,130,6,0,4,133,D#,Major,38,16,69,2,0,34,9
1,1912,11,30,38880,6,1471767967,201,118,6412,2,72,112,G#,Major,78,51,78,13,0,5,3
1,2033,6,10,993,0,86112564,48,14,19,0,0,88,D#,Minor,65,29,68,4,0,20,4
2,2015,3,15,1083,12,107682586,46,33,27,1,158,147,C#,Major,90,53,39,2,0,10,48
1,2206,10,23,1664,0,160208865,4,5,8,0,0,156,G,Major,45,60,82,44,0,16,11
1,1871,9,10,2318,14,834313186,47,100,138,0,,150,C#,Minor,79,36,58,16,0,14,25
1,2068,10,31,9979,4,1132865505,39,75,351,0,3,79,A#,Major,60,35,50,7,14,11,3
2,1858,6,2,350,5,72161346,17,44,5,0,18,126,A,Major,80,5,30,23,0,12,5
1,1882,5,6,1073,3,263619386,7,25,12,0,0,111,G#,Major,77,77,76,18,0,42,8
1,1873,7,27,219,0,76506247,12,2,14,0,4,132,E,Minor,84,66,59,32,0,11,4
1,2174,3,17,2110,47,122722149,52,100,67,1,0,101,F#,Minor,49,17,33,73,9,12,3
1,2195,11,10,927,0,60946811,5,9,1,0,0,88,D,Major,50,42,76,10,0,32,4
1,1856,6,9,1131,0,84309469,55,14,20,0,0,88,D#,Minor,59,31,67,4,0,18,4
3,2136,3,31,801,0,191068068,14,0,12,0,0,85,A#,Major,85,48,79,13,0,22,22
1,2098,1,25,531,20,236565918,7,73,4,2,12,144,G,Minor,79,105,74,17,0,5,5
2,1837,3,11,3798,0,292315817,68,2,50,11,0,135,G,Major,81,70,62,18,0,10,20
2,1883,1,25,875,27,471982225,20,132,10,6,14,145,G,Minor,82,83,81,11,0,12,5
1,1844,11,21,1921,0,257087298,39,46,21,0,0,187,D,Major,61,41,54,2,0,4,31
1,2138,1,10,459,0,222928951,10,52,16,0,0,148,G,Minor,70,70,68,46,0,36,4
1,2177,1,1,14232,0,1068591359,247,33,632,0,15,126,G#,Minor,82,24,57,43,2,11,23
2,1908,11,3,546,0,76579855,2,0,7,0,0,85,C#,Major,79,78,69,4,0,7,6
3,2214,13,2,1695,50,288018604,24,92,31,1,183,117,C#,Minor,79,46,54,20,0,17,37
1,1917,13,2,221,6,164633126,7,6,0,0,51,136,F,Major,53,17,42,72,0,11,3
1,2203,10,22,1179,0,165754411,1,6,10,0,0,98,F,Major,60,58,77,22,0,8,4
2,2213,7,3,5196,14,627208774,97,20,85,15,35,99,F,Major,76,43,74,11,0,11,7
2,2221,7,5,235,7,48366901,6,13,8,2,4,78,A,Minor,41,14,67,1,0,19,7
1,2049,4,13,332,17,147679986,36,96,7,1,107,176,C#,Major,61,86,94,11,0,36,8
2,1982,7,21,1040,2,228048943,17,10,13,1,1,124,B,Minor,80,73,90,32,1,11,4
4,2087,5,19,3324,3,304305436,40,1,34,0,1,177,A,Minor,87,76,82,11,0,16,15
1,2095,6,5,32,37,36949007,2,108,9,0,0,91,C#,Minor,57,32,48,9,0,79,4
1,2058,6,27,7863,10,555478124,213,87,349,25,25,117,G,Major,82,67,67,4,0,7,13
1,2120,1,11,11684,116,1241763632,329,206,792,58,1054,109,,Major,68,71,65,6,0,3,7
1,1916,6,20,5326,0,443903405,47,1,78,0,12,91,,Minor,44,45,43,21,7,8,20
1,2067,12,27,7478,7,924575068,46,19,135,0,6,77,A#,Major,58,49,74,61,0,12,4
1,1854,10,16,18745,77,1770812490,242,110,3712,21,,126,E,Minor,45,12,54,72,0,10,4
1,2066,1,1,17888,3,1734272245,137,22,2066,0,32,83,F,Major,71,47,48,56,0,8,4
1,2066,4,29,2930,2,421880987,30,2,33,1,0,193,A#,Minor,85,70,67,7,0,10,40
2,1896,4,9,16874,0,1607910709,354,70,486,0,11,107,G#,Major,77,75,64,30,0,14,3
2,2167,6,2,195,0,26210082,3,3,6,0,0,137,B,Major,76,24,70,4,0,22,12
2,2124,11,4,1708,2,200024884,27,53,11,0,93,124,G,Major,83,18,73,1,0,17,5
1,1825,11,27,13282,0,498969016,209,28,467,0,0,121,,Major,58,22,60,0,2,28,3
2,1895,3,4,411,13,168594193,7,14,11,2,32,102,D,Major,94,43,49,35,0,9,38
1,1966,10,22,2514,4,441233868,19,27,20,0,0,130,,Major,60,19,40,74,0,13,7
3,2138,3,13,6114,0,513130252,43,13,94,0,1,94,D,Major,79,38,50,2,0,8,3
3,1828,6,2,259,0,39949176,5,18,5,0,0,129,A,Minor,79,27,55,17,0,23,14
2,2163,6,10,4016,2,279809793,113,72,87,1,9,116,,Minor,84,69,84,12,1,10,5
2,2062,6,8,1323,0,228441859,28,15,18,0,1,134,C#,Minor,87,39,75,6,0,64,5
2,2040,2,2,809,10,218275075,15,96,65,3,77,150,A,Major,64,57,66,35,0,29,21
3,1960,11,17,1303,19,239703542,43,20,61,4,92,99,F#,Minor,87,97,77,39,0,20,11
3,2022,3,18,2998,0,246859204,51,18,33,0,0,96,G,Minor,79,68,75,15,0,17,6
2,2144,12,4,1676,0,128391701,27,8,17,0,3,105,C#,Major,66,27,61,1,0,35,7
1,2191,11,9,1909,0,270463325,22,72,14,0,10,136,,Minor,74,33,50,41,0,14,7
1,1989,5,6,1207,0,289817336,7,22,12,0,0,130,,Major,91,90,59,26,0,16,5
1,1821,11,2,11475,8,1132142513,184,82,246,6,15,116,D#,Minor,82,55,63,39,1,10,4
2,2074,6,1,278,8,12860142,5,2,31,2,64,127,B,Minor,94,67,59,43,0,13,25
1,2077,1,23,130,4,179722482,4,6,0,0,25,112,D,Major,59,21,40,83,0,13,4
2,1886,5,4,104,0,36702539,5,10,5,0,0,141,B,Minor,59,18,45,33,0,33,5
2,1872,5,13,2872,0,129521841,22,0,21,0,0,145,C#,Minor,90,80,57,46,0,13,9
1,1965,3,21,2980,19,711696095,161,81,220,24,0,180,,Major,58,55,61,10,0,44,6
1,2118,11,17,1361,2,275173298,18,12,16,0,0,131,,Major,64,42,72,32,0,10,41
1,1877,10,8,4752,23,680189681,20,43,0,0,9,139,A,Minor,67,19,55,11,0,6,4
1,1881,1,1,10486,0,784748054,169,101,106,0,,130,D,Major,80,72,36,81,0,5,3
1,1882,5,11,1592,15,436295260,22,65,42,1,182,111,E,Major,61,25,32,79,0,29,3
1,1902,1,10,11945,0,887927287,78,82,237,3,10,103,D#,Minor,78,59,67,3,0,11,3
3,2102,8,23,900,7,133680051,15,13,12,2,28,129,A#,Major,76,88,79,13,0,12,33
2,2025,1,14,429,2,162358447,16,38,21,1,14,105,,Major,79,58,66,7,0,26,4
2,2153,1,24,1036,24,468812512,17,156,11,6,14,137,G,Minor,71,90,86,9,0,12,5
1,1983,12,10,837,0,73046905,6,19,1,0,0,124,G,Minor,49,49,64,66,0,10,24
2,1955,7,26,6389,37,740463557,77,58,139,7,0,83,C#,Minor,81,53,67,34,0,9,8
1,1830,5,26,6435,20,1492283848,0,0,843,0,0,150,C#,Minor,59,53,53,69,0,13,3
1,2032,5,20,2856,4,842253661,25,43,111,0,41,174,F#,Major,42,37,42,76,0,9,14
2,1895,3,3,2304,43,216974437,76,70,114,10,351,130,G#,Minor,78,67,64,3,1,11,4
1,1888,9,3,1885,0,313508757,16,5,47,0,7,130,B,Major,40,36,41,65,0,8,6
1,2008,3,26,243,0,128782491,5,0,4,0,1,82,E,Minor,68,64,44,45,0,12,3
4,2156,6,10,2213,0,124375423,35,0,31,0,0,120,G,Major,81,14,52,1,0,8,6
1,2143,11,16,1358,0,242460537,44,57,83,0,24,80,A,Major,83,94,61,6,0,7,13
1,2156,10,19,3738,25,399244569,40,60,29,0,299,82,G#,Major,61,10,63,7,0,48,7
1,1946,4,21,647,4,163768233,16,11,19,0,0,154,B,Minor,88,59,39,30,0,10,9
1,1916,11,9,970,0,102563107,5,34,1,0,0,166,C#,Major,71,35,65,40,20,20,7
1,1987,11,19,4418,0,453838675,115,7,212,0,0,95,C#,Major,50,51,70,8,0,3,5
1,1826,11,8,847,0,61657195,2,14,2,0,0,138,C#,Major,81,69,46,5,0,11,7
1,2138,2,27,2730,62,219366472,74,101,136,19,867,136,D#,Minor,54,28,80,25,0,12,8
1,2087,10,4,4098,26,868360375,139,171,3,0,,117,A,Minor,69,30,68,6,0,11,4
1,1929,1,1,19135,3,1486105776,131,24,1839,0,32,75,F,Major,70,50,47,59,0,7,4
2,2209,1,25,4936,0,282935668,143,72,109,1,18,132,A#,Major,72,56,84,19,0,26,4
2,2009,4,26,348,9,78770054,15,99,10,0,58,100,B,Minor,81,25,68,1,0,42,6
1,1864,13,9,890,0,54261497,2,15,2,0,0,156,C#,Major,86,71,46,5,0,12,7
2,2201,4,28,419,4,71628505,19,7,42,1,29,110,F#,Minor,78,72,61,43,0,25,5
1,2187,9,12,618,4,191212679,40,110,28,0,0,104,C#,Major,55,27,99,0,0,9,12
1,1925,11,23,1683,0,179932814,4,5,8,0,0,161,G,Major,51,51,84,40,0,16,13
1,2021,7,7,435,58,52744535,35,218,21,5,168,149,F,Minor,74,53,89,19,0,15,7
1,2061,4,11,400,14,117059272,17,100,7,0,50,113,E,Minor,74,39,87,1,0,7,5
4,2098,8,18,775,0,158399096,13,1,12,0,0,95,A,Major,87,41,81,5,0,6,8
1,2145,3,20,5834,7,1271277156,84,1,220,0,2,87,F,Major,47,24,46,60,0,32,3
1,1881,4,21,664,4,153791528,15,11,17,0,0,144,B,Minor,90,62,39,31,0,9,8
1,2067,5,6,951,0,224133916,6,20,8,0,0,111,C#,Minor,93,71,62,9,0,53,11
2,1799,1,1,10245,0,465563518,138,100,385,0,0,129,D,Major,60,89,32,85,0,35,6
2,2190,6,16,1546,0,98275431,0,0,13,0,0,78,,Major,75,68,76,6,0,18,20
3,1927,8,5,2289,0,154903300,49,1,51,0,0,132,E,Minor,72,17,49,7,0,31,8
1,2190,12,29,36820,6,1416168832,213,120,6678,2,74,102,G#,Major,79,48,70,13,0,5,3
1,2195,5,21,7172,8,805570822,181,42,202,17,53,112,A#,Major,74,85,66,31,0,12,5
1,2170,2,6,718,11,270341275,25,18,16,1,4,124,G#,Minor,77,76,61,4,0,15,4
1,2146,3,18,4586,0,786616454,62,96,399,3,12,131,C#,Major,77,91,61,0,0,19,4
1,1980,1,1,32467,57,1686086141,242,0,3796,9,0,145,F,Minor,45,45,57,9,0,11,3
1,2213,3,15,3298,0,1276964036,11,11,280,0,8,152,A,Minor,62,24,43,61,0,14,6
1,2181,6,5,6525,12,476350856,3,1,32,1,40,114,F,Minor,51,55,79,0,1,10,4
1,2144,1,1,35959,0,2467381941,355,137,3563,0,26,76,D,Major,83,59,48,45,0,17,3
2,1880,8,4,5237,0,444198777,35,115,7,0,4,139,D#,Major,40,18,63,2,0,37,9
1,1999,9,12,333,0,55881198,3,0,2,0,0,100,D,Major,73,82,66,6,0,16,6
1,2206,4,5,178,0,53822721,16,14,7,0,0,109,G#,Major,63,25,56,43,0,6,3
1,2119,5,16,3401,47,330475961,80,135,81,16,402,139,A,Minor,64,25,78,14,57,12,6
1,2049,11,29,3228,19,515620257,64,47,150,1,109,111,F,Major,67,49,65,10,0,9,3
1,2140,1,7,1398,0,97003958,3,20,13,0,0,81,E,Minor,50,49,63,40,0,38,22
1,1840,8,10,9800,30,1407210833,254,71,494,20,,150,D,Major,85,84,83,26,0,4,8
1,2148,4,23,3164,6,569858853,46,58,136,1,32,181,G#,Minor,41,25,45,5,0,13,3
3,1871,1,29,525,4,191287180,26,3,38,0,0,105,G#,Minor,76,61,62,1,0,7,4
1,1927,13,1,484,1,256823702,16,97,11,0,0,131,A,Major,88,63,76,6,0,5,12
2,1874,1,15,324,0,152370042,10,0,42,0,0,151,D,Minor,72,85,51,61,0,9,7
1,1887,5,13,2412,0,221120474,88,12,178,11,3,126,G,Major,59,80,93,0,0,11,6
2,1858,10,19,2703,0,182657361,108,55,29,0,0,95,F,Major,66,95,81,1,0,12,4
1,2188,13,10,671,0,55395130,2,14,1,0,0,122,D,Major,59,49,57,71,0,17,8
2,1845,3,3,2013,43,226324535,73,72,107,11,340,118,G#,Minor,77,71,69,3,1,10,4
1,1878,6,10,1950,8,216211949,119,67,113,1,7,90,A#,Minor,64,71,65,33,0,20,7
1,1966,5,11,4812,12,266897250,165,295,138,3,136,96,D#,Minor,84,50,53,14,0,7,10
1,2094,1,1,4766,15,585326491,24,108,111,0,39,171,G#,Major,48,26,57,8,0,15,3
3,1895,10,21,890,7,139741738,15,13,11,2,29,144,A#,Major,82,83,84,15,0,13,33
1,1941,9,24,25705,5,1775383780,67,0,7253,2,0,102,D#,Minor,57,40,94,1,0,35,6
1,2068,3,20,5558,22,1114827966,109,34,87,0,,161,D,Major,61,37,77,21,0,43,6
2,2065,5,26,24780,0,1617054740,81,47,2610,1,0,172,C#,Major,56,9,85,7,0,8,18
2,2039,1,1,38809,0,1428820013,237,144,6820,1,,135,,Major,87,81,56,50,0,11,4
2,2211,5,13,1770,0,34086774,3,0,2,0,0,138,G#,Minor,46,46,36,80,0,10,36
1,1939,4,29,870,20,372238618,17,72,23,9,36,173,,Major,60,69,51,11,0,22,3
3,2203,6,23,1072,84,64095249,80,148,62,14,1178,153,,Major,79,69,55,50,0,21,25
1,2207,11,3,962,0,85008047,64,14,39,1,0,135,A,Major,56,22,41,61,0,9,3
1,1920,8,5,33398,6,1730466840,133,23,8056,1,0,140,F,Major,60,19,41,69,0,11,2
3,2207,8,5,1598,0,232342110,53,2,31,0,0,117,,Major,70,96,87,2,0,21,12
1,1919,13,9,1869,0,281023252,25,67,13,0,9,152,,Minor,71,37,52,43,0,15,6
1,1838,2,19,764,11,308877409,18,44,14,1,1,198,G#,Major,60,81,46,43,0,7,4
1,1906,12,16,1441,2,287489883,18,11,16,0,0,119,,Major,71,51,83,32,0,9,44
2,2122,9,2,1855,0,382321978,106,11,40,0,0,114,G#,Major,72,63,91,10,0,13,10
2,1985,11,5,88,0,130772316,10,110,0,0,46,96,A,Major,55,45,57,74,0,6,3
2,1824,2,21,3877,44,594568866,111,115,186,18,386,180,E,Minor,75,55,66,62,0,9,26
1,2055,1,30,555,0,92150556,11,55,0,0,96,109,G#,Major,54,72,81,0,0,14,3
1,1829,3,3,192,2,201693459,13,4,0,0,0,77,F#,Major,63,75,43,75,9,12,4
2,2095,4,7,1006,0,69319763,24,0,49,0,0,192,G,Minor,69,46,60,37,0,9,8
1,2121,6,2,296,18,67139994,9,101,5,0,77,111,F,Minor,89,65,84,9,0,7,33
1,2009,4,20,251,11,120838597,6,80,9,2,8,80,G,Major,69,88,87,32,0,43,30
1,2111,11,10,884,0,66662900,6,19,1,0,0,129,G,Minor,50,49,66,61,0,9,23
2,1873,10,6,4689,40,655419161,62,85,86,10,16,95,C#,Minor,95,41,60,0,0,10,27
1,1905,5,4,2908,2,503607564,18,80,0,0,5,98,A#,Major,80,51,63,4,0,5,23
2,2129,2,23,413,10,101368035,11,15,13,3,1,153,F#,Major,81,62,84,39,0,10,27
1,1882,10,4,1835,33,347554257,37,25,40,5,1,99,B,Minor,76,55,79,26,0,10,16
1,1827,3,21,3153,19,717502161,143,84,221,26,0,175,,Major,59,52,69,11,0,45,6
1,1885,10,20,1108,0,118160270,4,0,8,0,0,167,F#,Major,40,7,23,80,1,12,6
2,2109,10,6,4727,40,725424072,69,73,87,10,15,103,C#,Minor,85,44,63,0,0,10,28
1,2036,12,9,902,0,70418746,3,18,2,0,0,160,F,Major,45,46,46,61,0,14,5
1,2103,12,6,13396,1,1335120189,242,74,476,2,5,96,G#,Major,63,55,82,2,0,10,5
1,2066,11,1,487,1,270532681,18,80,12,0,0,119,A,Major,79,64,74,6,0,5,11
2,2001,3,29,14513,8,1916741511,185,14,543,0,58,107,F#,Minor,71,98,85,1,0,7,6
2,2058,9,17,1506,4,234169000,26,60,66,1,4,145,,Major,66,56,88,15,0,68,4
1,1835,13,2,2449,39,354452082,31,60,34,5,3,88,G#,Minor,75,58,82,11,0,34,6
3,1919,3,5,15751,0,1212874415,244,126,545,0,11,151,F,Major,57,72,60,17,0,8,3
1,1842,9,21,7822,5,1773186279,262,159,555,0,,104,F#,Minor,70,73,74,1,0,9,9
2,1854,4,29,365,4,82107079,16,6,39,1,31,119,F#,Minor,77,70,54,36,0,27,5
3,2034,7,22,14588,70,1070053721,84,59,256,1,317,82,F#,Major,52,62,55,39,0,11,9
2,2173,6,5,216,6,49640390,6,15,7,2,4,85,A,Minor,39,13,71,1,0,20,8
1,2132,11,18,1551,0,209802010,44,62,86,0,24,73,A,Major,70,101,62,6,0,8,12
2,1837,1,15,329,0,152808651,10,0,39,0,0,156,D,Minor,71,84,55,67,0,8,7
1,1869,1,26,1375,0,138461375,53,4,46,0,0,116,B,Minor,61,43,36,71,0,12,3
2,1873,9,3,4902,6,643313806,122,114,103,0,3,158,C#,Major,68,26,45,5,0,23,24
1,2111,2,11,646,5,225921978,4,119,21,0,1,141,D,Minor,50,52,79,30,0,9,7
1,2206,1,1,9803,0,634875163,186,102,329,0,0,166,F#,Minor,62,80,56,53,0,9,4
1,2089,2,23,1455,0,55188992,46,48,32,0,0,76,B,Major,45,35,75,19,0,10,5
2,1950,1,13,638,13,332682997,11,87,6,1,27,97,,Major,72,39,52,6,0,9,8
2,2114,8,2,2108,0,390703871,94,13,42,0,0,97,G#,Major,83,58,84,9,0,12,10
1,2180,1,25,1229,0,159033081,55,4,46,0,0,107,B,Minor,69,43,40,66,0,10,3
2,1941,6,1,2010,98,199346414,73,199,93,18,1001,148,C#,Major,90,67,53,19,0,8,23
1,2019,4,18,15143,26,1251431591,33,79,570,1,1,148,,Major,54,19,91,0,0,7,5
2,1867,4,24,879,0,179298866,20,0,8,0,0,103,,Major,59,29,91,27,0,10,9
1,1984,11,3,1018,0,97557480,64,14,33,1,0,140,A,Major,65,26,41,56,0,8,3
1,1865,1,1,8184,0,237112428,111,31,53,0,1,154,G,Minor,68,89,66,72,0,7,7
2,2045,8,30,1563,0,206953072,36,53,36,0,2,153,D,Minor,63,18,61,18,0,19,8
2,2134,12,13,2456,28,323369734,56,67,56,1,17,118,F,Minor,100,40,65,42,0,9,30
1,2185,3,11,1225,6,227421902,18,10,16,0,4,118,F,Major,88,71,52,40,0,8,7
1,2106,1,1,29518,44,1631639345,192,2,4275,5,0,184,B,Major,44,31,65,0,0,23,3
2,1872,2,6,336,6,286104997,10,23,3,0,0,95,B,Minor,78,64,61,7,0,6,4
1,2163,8,9,16164,16,2568453244,229,35,1516,0,12,104,A#,Major,43,45,56,63,0,9,5
1,2065,9,1,1075,0,337091315,21,104,45,0,2,114,A,Major,87,92,84,10,0,7,7
2,1980,9,10,14548,30,2195156786,230,104,1135,2,137,122,E,Minor,34,13,33,97,0,10,3
1,1831,4,22,3052,6,551634800,44,52,132,1,31,179,G#,Minor,39,25,49,5,0,11,3
1,2146,13,8,986,0,65487437,5,10,1,0,0,90,D,Major,48,44,67,10,0,32,4
1,1915,6,27,5498,0,498913008,43,21,77,12,0,98,G#,Minor,94,80,65,29,0,9,16
2,2085,7,9,17618,35,2886289271,489,106,842,32,0,157,C#,Major,63,50,78,4,0,9,5
2,2176,11,18,3520,2,256952025,61,12,45,1,6,184,B,Minor,32,4,90,1,0,28,18
2,1941,6,27,2489,0,228459820,15,48,55,0,3,94,F#,Minor,62,34,43,39,0,36,13
3,2013,5,15,168,6,68670555,6,65,1,0,34,103,E,Major,55,48,54,49,0,11,4
2,2157,10,14,808,0,84654083,15,0,9,0,0,89,D#,Minor,71,22,55,6,0,50,4
2,2065,6,23,203,12,58634031,19,119,8,1,69,126,A,Minor,77,78,66,32,0,14,4
1,2013,5,6,923,0,228473927,5,18,8,0,0,106,C#,Minor,85,71,55,9,0,50,11
1,2193,10,13,540,4,190716476,40,100,28,0,0,100,C#,Major,62,27,90,0,0,9,11
1,2170,1,1,5250,0,198761009,51,83,828,0,0,166,G,Major,76,90,67,21,0,30,5
1,1830,5,19,736,13,385519588,22,86,10,0,23,161,F#,Minor,55,53,76,17,0,18,5
3,1956,10,5,3100,26,800459934,62,68,52,6,0,165,E,Minor,61,15,75,9,0,9,7
2,2067,2,24,24083,20,2104805603,339,170,2738,3,31,106,B,Minor,61,50,67,3,0,17,4
2,1896,2,1,947,2,207256256,46,0,109,1,1,137,A,Minor,80,53,55,4,0,9,8
1,2118,6,27,7850,12,846764778,140,70,126,16,29,181,C#,Major,64,71,49,64,0,40,4
